logSP,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Grvl,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_<None>,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Neighborhood,Exterior1st,Exterior2nd
11.350418300109132,160,-0.6298950303925673,-2.3825277801523086,5,3,0.1584279245985156,1976,-0.8171343254785851,-0.0913225788057055,2.780877245001633,-0.7891599292382809,-1.2451476667168162,-2.299951790168752,1.0956942382730752,0,-0.7685411020573941,0.0,0.0,1,1,3,1,4,0,0.2271020426758087,1.0,-0.6412421363639432,1.0648110330654867,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,4,2010,-0.0859432034087331,0.3275262455477574,34,-1.2558945266989694,1.5,0.3105170813243914,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MeadowV,CemntBd,CmentBd
11.850832386224807,50,0.2237612302266362,-0.6665446528020347,6,5,-1.0674115505006472,1950,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,0.938435240436247,-0.194140006544704,-0.4013008528493251,1.1054532098520755,0,0.2840197519322882,0.0,0.0,1,0,3,1,6,1,0.0407321294270873,1.0,-0.7543608685524638,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,10,2006,1.0056806848720974,0.7126494320707948,56,0.0862111542543511,1.0,-1.7028482572875323,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,BrkSide,MetalSd,MetalSd
11.928347504569842,20,-1.6896062504715788,0.6697099807185067,6,8,-0.3716648213903115,1998,-0.8171343254785851,0.5888924158847099,-0.359662323183478,0.0120186036653685,-0.2278879589355516,-0.4474922918465081,-0.8700861079650745,0,-1.209842627330125,0.0,0.0,1,0,2,1,5,0,0.1459329623214236,1.0,-0.8062069541388689,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,15500,4,2007,0.3440904495503819,0.5130967045245757,9,-0.8156283561999353,1.0,-1.7028482572875323,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NAmes,MetalSd,MetalSd
11.967187086434018,20,-1.6896062504715788,1.307628949359136,6,5,-0.3716648213903115,1960,0.7911561945842795,1.20262248702118,-0.359662323183478,-0.671449657704265,1.0256074155816464,0.9310476406817516,-0.8700861079650745,0,0.086731626445444,1.0,0.0,2,0,3,1,6,2,0.1459329623214236,2.0,0.1223093059085697,-0.9490260588204548,0.6491405566030131,-0.4079206211052367,0,-0.2940036598327685,0,0,12,2009,0.4102494730825535,0.5367579722492569,49,0.5916652323986158,3.0,-0.7488457679990124,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NAmes,Wd Sdng,Wd Sdng
11.944714374881176,160,-0.6298950303925673,-2.4882788123410142,7,5,1.0529594334546617,2004,1.1092576284050846,0.6725980833699665,-0.359662323183478,-0.7307512028027263,-0.6955381563515832,-1.168507448238392,1.1740143641122531,0,0.3774420148546903,1.0,0.0,2,1,2,1,6,0,0.3660747501607877,2.0,0.0091905737200493,-0.9490260588204548,0.4691685800429595,-0.4079206211052367,0,-0.2940036598327685,0,0,10,2008,-1.0452490446252207,-0.7943788422332704,4,-0.1253620925570188,3.5,-0.927914022845058,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NridgHt,VinylSd,Wd Shng
12.988043102265232,60,-0.0411665747931166,1.6072121419143333,9,5,1.119221026703265,2006,1.4689202623282822,1.279803004112658,-0.359662323183478,-0.0380065419787536,1.917517585911191,1.639720720082948,1.1779219637238352,0,1.9879614707411493,1.0,0.0,2,1,4,1,10,2,0.3816715924840337,3.0,1.1026716515424135,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,4,2006,-1.1775670916895635,-2.0986278406510155,0,2.2481292971585907,3.5,-1.7028482572875323,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NridgHt,CemntBd,CmentBd
12.670001611311877,120,0.3120704985665538,-0.2903420285178673,9,5,1.1854826199518682,2007,1.3409299884824957,-1.3528794995691211,-0.359662323183478,2.063717048803575,1.9681395144974625,1.675533044602582,-0.8700861079650745,0,0.8052252803504509,0.0,0.0,2,0,2,1,6,1,0.3868774598931167,2.0,0.683189686343317,1.1089053971529323,0.7883066779822385,-0.4079206211052367,0,-0.2940036598327685,0,0,12,2007,-1.2106466034556496,-2.0986278406510155,0,1.4492531067148544,2.0,0.6930310834762832,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NridgHt,MetalSd,MetalSd
12.154784614286667,120,-1.6896062504715788,-1.0485456885140307,7,5,0.4897358908415326,1986,-0.8171343254785851,1.0879431012092762,-0.359662323183478,-0.1991211651839861,0.965343214883704,0.876888690212872,-0.8700861079650745,0,0.0349694920706636,1.0,0.0,1,1,2,1,6,1,0.2782801533648156,2.0,-0.1274945610077462,-0.9490260588204548,0.972414799115283,-0.4079206211052367,0,3.4013312216612133,0,0,12,2006,-0.5490563681339341,0.0178426080388718,20,0.5320872789807422,2.5,0.6930310834762832,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ClearCr,Wd Sdng,Wd Sdng
11.461642696843066,50,0.0765791163267735,0.0008498730669624,5,6,-1.0011499572520437,1950,-0.8171343254785851,0.1864899853920643,2.781295385058556,-2.06340698001269,-1.052302224483401,-1.855574340135048,1.0651993509839477,0,-0.7712184518257938,0.0,1.0,1,0,3,1,5,0,0.0506861660908502,1.0,-1.282248285432226,0.6319301024996518,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,3,2008,1.0056806848720974,0.7126494320707948,58,-1.121606093352518,1.5,-0.65475697581933,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Edwards,VinylSd,VinylSd
11.570259974415547,30,0.0765791163267735,-0.1239409989744705,6,8,-1.431850313367966,2003,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,0.3506681395720766,-1.0330176802600597,-1.357687861737191,-0.8700861079650745,0,-2.0424752754995867,0.0,0.0,1,0,2,1,5,0,0.3764691854435408,2.0,0.0563233787985994,0.8940054347024605,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,5,2010,1.501873361363384,-0.7943788422332704,7,-1.8152469852408613,1.0,-0.148007922923558,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,OldTown,VinylSd,VinylSd
11.849404844423074,50,0.0765791163267735,-0.151512702472185,6,5,-1.0342807538763454,2000,-0.8171343254785851,0.4465424414781427,-0.359662323183478,0.2086237775486106,-0.27127818343807,0.2478281314619478,1.022878073902877,0,0.3186478235140679,0.0,0.0,1,0,2,1,6,2,0.0457074368192722,1.0,-1.093717065118025,-0.9490260588204548,-1.0703598828507337,2.4520103123058368,0,-0.2940036598327685,0,0,6,2006,0.9726011731060116,0.704268370198388,6,0.0679289872290431,1.0,-0.1338515173284557,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,SWISU,Wd Sdng,MetalSd
12.086731521684555,20,1.4012181414255378,0.4193784162474093,6,5,0.7879130604602479,1995,-0.8171343254785851,0.3649575678317917,2.7814532745200653,-0.3269470463537294,0.3554695038205289,0.2690938812528385,-0.8700861079650745,0,-0.5412792592875321,1.0,0.0,2,0,3,1,6,0,0.3246353083121389,2.0,0.2307147575892351,-0.9490260588204548,0.4520472468213022,-0.4079206211052367,0,-0.2940036598327685,0,0,8,2007,-0.8136924622626203,-0.2840110826324928,12,-0.1117932142364413,3.0,-0.9435349136000936,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,CollgCr,VinylSd,VinylSd
12.06105265381003,20,-1.6896062504715788,0.035742640868428,6,6,0.6885206705873428,1992,1.1092576284050846,0.6587178143800506,-0.359662323183478,0.3004258648536285,0.254225646647986,0.1804342833222691,-0.8700861079650745,0,-0.6246286170898667,1.0,0.0,2,0,3,1,6,0,0.3091525247364271,2.0,-0.3395921838612221,0.9337924814842752,0.4520472468213022,-0.4079206211052367,0,-0.2940036598327685,0,0,7,2009,-0.6482949034321914,-0.0779892958851604,17,-0.2144627959003183,3.0,0.1107586084938166,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Gilbert,HdBoard,HdBoard
11.80560254159177,120,-0.394403648152787,-1.4688677870326687,5,5,0.1584279245985156,1976,-0.8171343254785851,0.9415830483047032,-0.359662323183478,-0.480364715243855,0.215656558201303,0.1115708200672015,-0.8700861079650745,0,-0.689243887737713,1.0,0.0,1,1,3,1,6,1,0.2271020426758087,2.0,0.2637077211442203,1.3860700253162723,1.0279380368474134,-0.4079206211052367,0,-0.2940036598327685,0,0,8,2007,-0.1851817387069905,0.2740631395953488,31,-0.2714918908158553,2.5,1.851505432045005,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,MeadowV,CemntBd,CmentBd
11.775297421715829,80,1.0185446452858946,-0.5238741920628864,5,4,-0.4379264146389148,1958,1.1358553012236066,0.3082385723936407,2.7811165970022675,0.0298954032471903,0.0228111159678879,0.6480930714096331,-0.8700861079650745,0,-0.1829503034975234,0.0,1.0,1,0,3,1,6,0,0.1358486818132947,1.0,-0.8674796007409842,1.0399417283334982,-1.0703598828507337,2.4548074238909203,0,-0.2940036598327685,0,0,7,2006,0.3771699613164677,0.5250572170751497,48,-0.0928577575132745,1.5,1.3949421524467114,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ClearCr,Wd Sdng,ImStucc
12.54254845357358,60,0.6064347263662792,0.5484356735089234,8,5,0.887305450333153,1998,1.399953099938863,1.0021838619282353,-0.359662323183478,-0.970451135002818,0.0806647486379124,-0.0483580817765716,1.1686586670652035,0,0.8948300037104582,1.0,0.0,2,1,3,1,7,1,0.3401491780021994,2.0,0.5653576736469416,1.1059714074448717,0.9420561357323468,-0.4079206211052367,0,3.4013405348636927,0,0,6,2006,-0.9460105093269634,-0.5230116908406955,8,0.6552855520895963,3.5,1.9297020278678971,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NoRidge,VinylSd,VinylSd
11.95761769646754,85,-1.6896062504715788,-0.36093804855322,6,6,0.224689517847119,1978,-0.8171343254785851,0.8606133569504053,-0.359662323183478,-1.038086846835248,-0.3966277208897898,-0.6041959798510145,-0.8700861079650745,0,-1.3545034245879026,1.0,0.0,1,0,2,1,5,1,0.2373101023513897,2.0,-0.0096625483113707,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,3.401332331825362,0,0,6,2007,-0.2513407622391621,0.2353335616960911,29,-1.0009864014636745,2.0,0.3618818135554265,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Mitchel,VinylSd,VinylSd
11.884495917930655,50,-1.6896062504715788,0.0136851082716612,5,5,-1.0342807538763454,1982,-0.8171343254785851,0.4620788737744694,-0.359662323183478,0.065171190706085,-0.4086805610293783,-0.3493237715732898,1.0740094254369543,0,0.1417281645305211,1.0,0.0,1,0,3,1,8,0,0.0457074368192722,1.0,-1.093717065118025,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,7,2008,1.0387601966381832,0.7208989380763735,26,-0.1280802493501502,2.0,-1.7028482572875323,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,BrkSide,MetalSd,MetalSd
