logSP,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Grvl,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,Neighborhood_mean_logSP,Neighborhood_median_logSP,Neighborhood_std_logSP,Neighborhood_min_logSP,Neighborhood_max_logSP,Neighborhood_PricePerSF_TargetEnc,Exterior1st_TargetEnc,Neighborhood_x_Qual,Neighborhood_x_Size,Neighborhood_x_Age
12.004574385508691,30,0.6653075719262243,0.7587567103212027,5,7,-0.8171343254785851,0.8085814254298185,-0.359662323183478,-0.834835844387324,-0.4255545372248021,-0.4276132969356321,-0.8700861079650745,0,-1.1914520707314886,1.0,0.0,1,0,2,1,5,0,-0.0482389356340032,2.0,-0.1887672076098615,-0.9490260588204548,-1.0703598828507337,2.442742696261337,0,-0.2940036598327685,0,0,8,2009,1.7003504319598988,0.8632717686089476,3,-0.936224242952029,2.0,-0.7005897153015169,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6333585029727893,0.7453683761486833,1.404791568399111,0.01691472884412141,0.4339988356160782,12.474497947799636,-1.031208755287416,0.33044959863730966,-1.0363631187550266,1.9810003913673264
11.804855999911272,190,0.0765791163267735,-0.4501235966558082,6,6,-0.8171343254785851,1.0642599596415538,-0.359662323183478,-0.8155962075871483,0.3892174562113766,0.4241787459144185,1.2075251328432242,0,1.4380628293231252,0.0,1.0,2,0,4,2,9,1,-0.1506421010472758,2.0,0.1600155499714099,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,3.401291917519125,0,0,11,2007,1.9980660378546709,0.9696815774824822,9,1.2069107761720663,2.5,-0.1987988697586743,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.0266976286002354,-1.087671965524617,0.32174403714224536,-1.1798351360704782,-0.09160763990403306,74.46241610967016,-0.9663529061290915,-1.0575391371493639,-1.6130544610187665,-1.5477030472909288
12.229549885708272,60,0.3415069213465264,0.0544306476314526,6,5,-0.8171343254785851,0.7482679386877664,-0.359662323183478,-0.7854290543031037,-0.5509040746765219,-0.6287375694803329,1.178136404246101,0,0.6652489363529103,1.0,0.0,2,1,3,1,7,0,0.3349744331282101,2.0,0.9989794803696032,-0.9490260588204548,1.3070698727462429,-0.4079206211052367,0,-0.2940036598327685,0,0,5,2007,-0.8798514857947918,-0.3917616458471645,10,0.1651239750222129,3.5,0.2026807125277299,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.44912677150543795,0.5211464766693038,-0.05568544782199767,0.5002707250022065,0.6547200255058298,-16.38795328587444,1.0895003621075685,0.26020445381728213,-0.4409650844010823,0.3205065295382236
12.128116509451258,60,-1.6896062504715788,0.141979379900634,6,8,1.0075182476494595,0.3254115987805431,-0.359662323183478,-0.2016375895605762,-0.8980258706966691,-1.5400524015171726,1.1574086495105766,0,0.0702569015272695,0.0,0.0,2,1,3,1,6,1,0.3143099995472098,2.0,-0.2453265737041217,1.1393268355129011,0.8602849879904995,-0.4079206211052367,0,-0.2940036598327685,0,480,4,2009,-0.6813744151982771,-0.1138088598829436,16,-0.4626078405982575,2.5,0.8193965446240483,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4525150626145293,0.27549464703814847,-1.3711806538398923,0.9980547540229333,0.3254692263823221,33.815976863152784,1.1200126326819744,0.26322981299484727,-0.6939820828574509,0.41845197039803783
12.273735966890268,20,0.6064347263662792,0.2395184329144018,7,5,1.220701038605564,1.1384795874840543,-0.359662323183478,-0.0658531872106797,1.2907698986525922,1.1588752251610672,-0.8700861079650745,0,0.3052247425409348,0.0,0.0,2,0,3,1,6,0,0.3453273786247163,2.0,-0.0002359872956607,1.0207746567884504,0.5016689676463775,-0.4079206211052367,0,-0.2940036598327685,0,0,8,2006,-0.9790900210930492,-0.6009832834745575,7,0.8463763853931817,2.0,0.33639709220253,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4749173582383721,0.5372378288806625,0.043424937626312936,0.4507300394263227,0.6547200255058298,-4.476870072711061,1.09766626555841,0.35390706360897717,-0.1484124243613819,0.24174878296536328
11.459007676978688,20,0.4592526124664165,0.3612240373893156,4,5,0.920147988283172,0.6143962532893288,-0.359662323183478,-0.03340476757752,-0.2230668228797162,-0.4408520678939676,-0.8700861079650745,0,-1.203700575023664,1.0,0.0,1,0,3,1,6,0,0.1712037624237479,1.0,-0.1887672076098615,0.9337924814842752,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,5,2007,0.178692890719953,0.4489723160293435,42,-0.8093671299634537,2.0,-0.051911359691048,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.1186564969827335,-1.129353973572775,0.6119771691689495,-0.9412839426802083,-0.5571970202619034,3.4136371325386445,-0.37311213938413734,-0.8067035587472338,0.3009024111588569,0.5407657669902148
11.326607934898927,30,0.8124896858260869,0.3072864412684398,5,5,-0.8171343254785851,-0.1657919092947586,-0.359662323183478,-0.2527407089679847,-1.433171972894396,-0.8852254723573838,-0.8700861079650745,0,-1.6125641284783616,0.0,0.0,1,0,2,1,5,0,-0.053149339615059,1.0,-0.4998437211282927,-0.9490260588204548,-1.0703598828507337,2.449764590278476,0,-0.2940036598327685,0,400,5,2010,1.7665094554920704,0.8755725423898099,60,-1.9168480327796964,1.0,-0.373373677679392,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0775547115329491,-1.1154016336706767,0.7530495853761426,-0.8854720922762751,-0.13479051263788083,11.199005665790065,-1.0790904317651986,-0.9425930721538129,1.336273407353297,-1.3808759759122675
11.7671877662232,20,0.5769983035863067,0.0508742699266673,4,5,-0.8171343254785851,0.6683532197822838,-0.359662323183478,-0.1741512648733155,-0.2471725031588931,0.3346409151575256,-0.8700861079650745,0,-0.4795427122720891,1.0,0.0,1,1,3,1,6,0,-4.092378380520979,0.0,-2.224904387003229,1.2641560311316504,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,400,1,2010,0.476408496614725,2.4015474497507827,51,-0.4263819364918957,2.5,1.0331107405861808,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5166699482594259,-0.553281215073743,-0.7685810808434839,-0.053743204458786734,0.07472475038414156,-55.58030899992306,0.001984317468887229,-0.4483664754774947,-0.31054053368311374,0.4885967433101916
12.230770136157428,20,-1.6896062504715788,0.3032202080290623,6,7,0.771123295445463,1.1615518417849406,-0.359662323183478,-0.103634291182638,1.3438023952667812,1.20252870246287,-0.8700861079650745,0,0.3472280665336693,1.0,0.0,2,0,3,1,6,2,0.232204350732582,2.0,0.0374702567671794,1.0399417283334982,0.8960585958174591,-0.4079206211052367,0,-0.2940036598327685,0,0,2,2010,-0.1190227151748189,0.3102718363536389,9,0.8959446698999552,3.0,0.5713134912995386,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.38946173633409237,0.3467016589013381,-0.5982418796591075,-0.18345482725364765,-0.31640317315312805,7.660016317789555,0.18381913544898953,0.2069303531206067,-0.19573412619800243,0.7139570023570952
12.08954444723597,60,0.5769983035863067,0.0268635792869921,6,5,1.3287375489300084,-1.3528794995691211,-0.359662323183478,0.5641168684798887,-0.75098122099369,-0.3849660560119989,1.1487082296747306,0,0.5708942177073518,0.0,0.0,2,1,3,1,7,1,0.2731468323049184,2.0,0.0186171347357593,1.0813478785100958,0.7137835166035917,-0.4079206211052367,0,-0.2940036598327685,0,0,6,2010,-0.3836588093035051,0.1487800217451446,25,-0.0138254020523116,2.5,0.5802750863616537,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05771481291900796,0.24114975811543396,0.9939369765266315,-0.3643637091700487,-0.13479051263788083,17.038574710883143,-0.36141697852919985,-0.08928197547473866,-0.5078650053679222,0.7412676295967346
11.68658461118553,90,0.1943248074466636,-0.4995386274285441,5,5,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,-2.06340698001269,-2.537212129680697,1.051157592245643,-0.8700861079650745,0,0.2017695871901697,0.0,0.0,2,0,4,2,8,0,0.2424192981144893,2.0,-0.2924593787826718,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,6,2009,-0.2182612504730763,0.2550344134057363,30,-1.455378113983446,2.0,-1.7028482572875323,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2838079334890016,0.3004100332121694,0.8991840081756795,-0.3643637091700487,-0.1645420173564098,0.47687757507366624,-0.367550266955548,0.07035879638071951,-0.8757900443125383,0.6963723929631195
12.200562492481511,20,1.0774174908458398,0.2656902516143878,7,5,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,1.2989692832592044,0.4181442725463888,0.3372347002026066,-0.8700861079650745,0,-0.4770976921042351,0.0,0.0,2,0,3,1,6,0,0.3972995781234428,3.0,1.2629231888094845,-0.9490260588204548,0.6006195093871692,-0.4079206211052367,0,-0.2940036598327685,0,0,5,2010,-1.1775670916895635,-1.5729704250901375,1,-0.0418150960208523,2.0,-0.7999103033849866,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4518430884161057,0.5211464766693038,-0.1168021956546199,0.4507300394263227,0.6547200255058298,-11.863317441651954,1.1247805833126392,0.3298705772665588,-0.5240152723694245,0.16607412352879364
12.040614105490253,50,-1.6896062504715788,-0.3057625535781746,7,4,1.4180067579343576,0.1609032148182122,-0.359662323183478,0.6916644435585798,-0.0302213806463011,0.3372347002026066,1.1011451766832765,0,0.7199184328705792,0.0,0.0,1,1,4,1,7,2,0.1006617917892533,1.0,-1.093717065118025,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,3.4013312216612133,0,0,6,2007,1.3033962907668697,0.6122119578823692,57,0.4742686681631797,1.5,0.3209175937285144,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.916742364363099,-1.4831482617997656,2.5734908607985862,-2.079964294418087,-2.208232337319727,-1.1004197361851986,-0.8284243547060116,-2.1374868873514083,-1.3184630681747818,-2.0517576957694996
12.429220196836384,60,0.5181254580263616,0.0623577880517152,8,5,1.4523458526434232,-1.3528794995691211,-0.359662323183478,1.0583099448728426,0.0011160037166287,-0.146537439476253,1.1901251266382469,0,1.002377226570628,0.0,0.0,2,1,3,1,9,1,0.3660747501607877,2.0,0.8293013820868226,0.9827450929338596,0.7035976472499028,-0.4079206211052367,0,-0.2940036598327685,0,0,8,2008,-1.0452490446252207,-0.7943788422332704,4,0.696129577055099,2.5,0.3260934584913882,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9157127909439821,0.9953380110833244,-0.15276735670397756,1.0467921224336156,0.642434155803115,-162.6996393514517,1.094888407950496,0.9493552930507029,0.06176310436516495,-0.31339863720873096
11.51293546492023,30,0.0765791163267735,0.3393467570582718,4,7,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,0.3829229414898607,-0.9920380237854588,-0.1647206076472068,-0.8700861079650745,0,-0.9474081505165566,0.0,0.0,1,0,2,1,6,0,0.1157213056469111,1.0,-0.9381788083588094,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,450,8,2007,2.825053832006815,0.581167563008341,12,-1.1873949891819509,1.0,-1.7028482572875323,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.0543927125355017,-1.1364188861882814,1.3800737853938756,-1.8981778093442108,0.9653624150318784,7.820421993080702,1.0942146391610106,-0.7684500510442225,0.6102154863247699,-2.5936854389042283
11.652696102959752,20,-0.2177851114729518,-0.8008975096925874,5,5,-0.8171343254785851,-0.1812091599592251,2.7803890891459,0.1339206067095059,-0.635273955653641,-1.0658456212938934,-0.8700861079650745,0,-1.777497627216094,0.0,0.0,1,0,2,1,5,0,0.0856331331173402,1.0,-1.0465842600394748,-0.9490260588204548,-1.0703598828507337,-0.4079206211052367,0,-0.2940036598327685,0,0,4,2008,0.774124102509497,0.6509749910219208,58,-1.3783893275488943,1.0,-1.7028482572875323,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0096326200777428,-1.0328992085849917,1.2689172484092204,-1.8981778093442108,0.9653624150318784,78.54372448911012,1.0904146642091708,-0.8920541435987288,0.7348827070479163,-0.11536275441387987
11.652696102959752,50,0.8124896858260869,-0.1285103078159594,5,7,-0.8171343254785851,-1.3528794995691211,-0.359662323183478,0.6532340288259423,-0.6256316835419702,-0.3204577908247537,1.0751780017803485,0,0.1658771360241012,0.0,0.0,2,0,3,1,7,0,-4.092378380520979,0.0,-2.224904387003229,-0.9490260588204548,-1.0703598828507337,2.4532411528024336,0,-0.2940036598327685,0,0,8,2007,1.7003504319598988,2.400894423118994,2,-0.2352514726393226,2.0,0.0988684065748495,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.8575218351347018,-1.6010921971364669,2.0259349803025373,-2.0541555487026897,-1.904719038620773,-21.419167564527427,1.2019478717802803,-1.5229447941118963,-0.11715248084097823,-2.7964079709379606
12.154784614286667,20,1.4012181414255378,0.5053061816170158,6,6,1.3851345860518878,0.8013922197453653,-0.359662323183478,1.180361688555852,1.9078753137995204,1.6328528726859926,-0.8700861079650745,0,0.7636823996770052,0.0,0.0,2,0,3,1,7,1,0.232204350732582,2.0,0.3485467702856106,-0.9490260588204548,1.1720024457742169,-0.4079206211052367,0,-0.2940036598327685,0,0,1,2010,-0.1190227151748189,0.3102718363536389,33,1.398085560687466,2.0,-0.0387190546685142,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.38946173633409237,0.3467016589013381,-0.5982418796591075,-0.18345482725364765,-0.31640317315312805,8.47536788081105,0.19199079389361653,0.2069303531206067,-0.021196468202444155,0.7139570023570952
