MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,Decade,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,IsNormalCondition,ExterQual_Score,ExterCond_Score,BsmtQual_Score,BsmtCond_Score,HeatingQC_Score,KitchenQual_Score,FireplaceQu_Score,GarageQual_Score,GarageCond_Score,Qual_x_TotalSF,Kitchen_x_TotalSF,Cond_x_Age,TotalSF_to_Neighborhood_Ratio,OverallQual_to_Neighborhood_Ratio,Age_vs_Neighborhood_Avg,TotalSF_to_MSSubClass_Ratio,LotArea_to_MSZoning_Ratio,TotalSF_to_OverallQual_Ratio,TotalSF_to_Decade_Ratio,KMeansCluster,TotalSF_squared,OverallQual_squared,GrLivArea_squared,GarageArea_squared,Age_squared,LotArea_squared,TotalBath_squared,LotArea_to_TotalSF_Ratio,GarageArea_to_TotalSF_Ratio,Porch_to_TotalSF_Ratio,Living_to_Total_Ratio,Bsmt_to_Total_Ratio,Rooms_per_SF,Bedrooms_per_SF,Bath_per_SF,YearsSince2006,MarketCycle,Quarter,PeakSeason,EndOfYear,AvgQuality,MaxQuality,MinQuality,QualityRange,ExcellentFeatures,PoorFeatures,Cluster_Size_k6,Cluster_Size_k8,Cluster_Quality_k6,Cluster_Quality_k8,Cluster_Efficiency_k4,Cluster_Efficiency_k6,Cluster_Age_Quality_k4,Cluster_Age_Quality_k6,Cluster_Luxury_k3,Cluster_Luxury_k5,Cluster_Comprehensive_k8,Cluster_Comprehensive_k10,Qual_x_LotArea,Qual_x_GarageArea,Qual_x_Bath,Qual_x_GrLivArea,Qual_x_BsmtSF,Age_x_Quality,Age_x_Size,Living_x_Bath,Rooms_x_Qual,Rooms_x_KitchenQual,GarageArea_x_Qual,GarageCars_x_Qual,BsmtSF_x_Qual,BsmtSF_x_OverallQual,YearBuilt_x_Qual,YearRemod_x_Qual,Bath_x_Qual,Bath_x_KitchenQual,AvgQual_x_Size,AvgQual_x_Age,Qual_Age_Interaction,RemodAge_FromBuild,Is_Remodeled,OverallQual_Squared,logSP
160,RL,0.5181254580263616,0.34129368406589156,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,0.29095111109572247,1980,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,CBlock,No,Unf,-1.3528794921740803,Unf,-0.35966232318349056,0.35448672023812716,-1.0281965442042242,GasA,Y,SBrkr,-1.8041581781164504,1.100809384510904,0,-0.4991699471365009,0,0,1,1,3,1,6,Typ,1,Attchd,0.24753193864447526,RFn,1,-0.8674796007409842,Y,-0.9490260586845499,0.4856957997980334,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2009,WD,Normal,-0.2513407622391621,0.23533355365043265,29,-0.9314037388972036,1.5,-0.9126127337564673,1980,0,1,1,1,1,1,3,3,4,3,3,3,3,3,3,-1.0102039622757122,-0.85028087509441,-0.21322655074533922,-1.7133182150443202,-0.3138821984679765,0.8036110125668876,-0.015686828838366546,0.17809874403669299,2.1185469952621236,-3.126459979417659,Cluster_2,-0.0805978641236069,36,-0.5219331845321628,-0.8432754869857547,-0.48004446751257046,0.3171598260448753,2.25,0.3219705653504532,0.21090167168483973,-0.35582164951590384,-0.17234521031924951,0.2399430539990535,0.037948805105943846,0.03445889116215552,0.254049915535275,3,3,2,1,0,3.636363636363636,6,3,3,3,0,5,3,4,6,0,0,0,2,0,4,5,0,0.005719350541501139,-0.7221687187520428,9.0,-0.611376118511034,-0.7783471231489258,-0.15081555182648265,-0.3355072240105982,-0.5093706488135549,36,18,-0.832320739631072,6,-0.6751179481498365,-0.7783471231489258,-0.055317473148577045,-0.08242094684114923,9.0,4.5,-1.0266633601190982,-0.18166341145910586,-0.15081555182648265,-0.5562047149888604,0,36,11.695255355062796
60,RL,-1.6896062504715788,-0.032979944115620094,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,0.7547822638359463,2002,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,No,GLQ,0.7923170372289016,Unf,-0.35966232318349056,-0.5258227544412514,-0.2519936392147285,GasA,Y,SBrkr,0.3268467451562945,1.1796298435612416,0,1.1811485337129175,1,0,2,1,3,1,8,Typ,2,Attchd,0.31947092941689503,RFn,2,-0.0426555118663559,Y,-0.9490260586845499,1.2021920291880743,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,-0.6813744151982771,-0.11380886792176705,8,0.711223259305206,3.5,0.012845109459747794,1990,0,1,1,1,1,1,4,3,4,3,5,4,2,3,3,0.62580434414659,0.6832017188318424,-0.6819966058103094,1.1046907996333124,0.6608046283536346,-0.10862730163283617,-0.0012256388622964172,-0.2343307786955219,0.2657473174508515,0.28053771612054934,Cluster_1,-0.3006207164033927,49,0.27465893127717117,-0.243890090531364,-0.6788897587672856,-0.06128762099253971,12.25,0.05311051237227314,0.04770081542273003,0.05033245070355964,-0.04797758887113763,0.049653452227381115,-0.021842878019220486,-0.027517006114542043,0.05767423156562275,4,0,2,1,0,3.909090909090909,7,2,5,6,1,1,7,1,1,0,0,2,0,0,0,4,1,0.5929737671210522,0.11106749021091136,24.5,1.1854209408831076,-0.02245127884236067,-0.5211298971451497,0.4708029564112477,1.5314228480581973,56,32,-0.03600657089818264,14,-0.043126375007406986,-0.02245127884236067,0.6803073859237976,0.6786029609697564,24.5,14.0,0.6759239078211937,-0.6022697447720783,-0.5211298971451497,-0.22940782824545577,1,49,12.230770136157428
20,RL,0.6653075719262243,0.27467153354655033,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,0.555997484090136,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.1008515544172937,CBlock,Av,GLQ,0.9826868929975822,Unf,-0.35966232318349056,0.8524408556548437,1.910285881827438,GasA,Y,SBrkr,1.6806159881420193,-0.8700861080477102,0,0.8101756523002621,0,1,2,0,3,1,6,Typ,1,Attchd,0.2885571437210632,Fin,2,0.6219170397412017,Y,1.0892725988145464,0.6374640108379493,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,-0.6152153916661056,-0.04424941401141055,18,1.4278167030464923,2.5,0.5713134883450225,1980,0,0,1,1,1,1,3,3,4,3,4,3,3,3,3,1.4024184484550257,1.0743989960636364,-0.6321274510161636,0.3566965936265746,0.6535457896330824,-1.02086561583256,2.2359428096153615,0.10468469700488008,0.8154527767380068,3.9258626494483155,Cluster_3,0.6318640574223059,49,-0.23886157772633546,0.4422482753835967,-0.6557761180744299,0.24921553314316175,6.25,0.050002536707421275,0.04679573334837029,0.057283321181828155,-0.05354304602860522,0.05422545195675394,-0.0243834732685871,-0.0237313335765228,0.04761271715368601,0,0,2,1,0,3.727272727272727,7,3,4,4,0,2,6,1,1,0,0,2,0,0,0,4,1,0.6747846609527081,0.6546260746434532,17.5,0.7711515400426534,1.6255591400468488,-0.4375105288473861,0.7715892892005775,0.6501252166055996,42,18,0.6055951307666025,14,1.7174215787465037,1.6255591400468488,0.6654391260195437,0.6436543466466689,17.5,7.5,1.377598668811208,-0.5577139891245175,-0.4375105288473861,-0.5562047149888604,0,49,12.39462889285294
190,RM,0.3415069213465264,0.023636967507744605,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,-2.0282046526053965,1950,Gable,CompShg,AsbShng,AsbShng,None,-0.8171343255986645,Stone,No,Unf,-1.3528794921740803,Unf,-0.35966232318349056,1.0100819381054125,-0.07843274120465496,GasA,N,FuseP,-0.6181964316492413,1.2055388272537737,0,0.9012534315686032,0,0,2,0,4,2,9,Typ,0,Detchd,-0.10206593499736415,Unf,1,-0.15106096354702134,Y,-0.9490260586845499,0.8374695951011406,2.4521945650953465,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,1.964986526088585,0.9108000383018175,56,0.5821765702195859,2.0,0.2575011699308014,1910,0,1,1,1,0,1,3,2,2,3,4,2,0,1,1,0.39581482165276966,0.2262002937694679,2.7490012440269194,-0.2797892966323961,0.698157993429289,0.6632666565361609,-0.15100416355035895,0.9771079671619933,-1.7789564126568074,-1.4621791942266251,Cluster_0,-0.40215896923685296,36,-0.13050756432403704,-0.33861054173137345,2.3666723089972415,-0.004547541877353382,4.0,0.05404453171800409,0.04801373047664255,0.05506916234184913,-0.0498602753477906,0.05166674840594108,-0.014175515981249462,-0.01773366553458379,0.04993443682565282,0,0,2,1,0,2.909090909090909,8,0,8,3,6,1,7,2,5,0,0,0,1,1,1,2,3,-0.06668478707198282,-0.21991397812136587,12.0,0.7290820191217643,-0.1578826176139536,2.250254880723584,1.4056324117794634,0.5569489507165203,54,18,-1.4754392301886818,6,-0.9027919310210223,-0.1578826176139536,-0.20400007219111668,-0.14661227927130996,12.0,4.0,0.3759339992875798,1.5221486845036132,2.250254880723584,1.0777797187281624,1,36,11.827743504053696
20,RL,0.5181254580263616,0.43799986557772086,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,-0.5704496011361216,1954,Hip,CompShg,Wd Sdng,BrkFace,None,-0.8171343255986645,CBlock,No,Unf,-1.3528794921740803,Unf,-0.35966232318349056,1.4821048955450162,0.7580343644827829,GasA,Y,SBrkr,0.7016737625580701,-0.8700861080477102,0,-0.1320251706706048,0,0,1,0,2,1,5,Typ,1,Attchd,0.11572130181712374,Unf,2,-0.09921487796061612,Y,-0.9490260586845499,0.517124232386858,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,0.5094880083808109,0.5704052550210562,52,0.3319119808814639,1.0,-0.8829014553613831,1950,0,0,1,1,1,1,3,3,3,3,5,3,3,3,3,0.16333511017523616,0.18034699398776602,0.21564818048431433,-0.2805079473495278,0.7357615712713593,0.2422335884439807,0.48171787465881316,0.28466378437888096,-1.134519454834638,-0.6589798437683027,Cluster_0,-0.5413264271286762,36,-0.6830254339963254,-0.2939114641536715,0.15320130617552266,0.4162315096723791,1.0,0.05661456794699366,0.050527987360240695,0.029878050172532183,-0.0602995335783847,0.06013939220425332,-0.006789480772588321,-0.01504305271564848,0.044849322536203926,0,0,2,1,0,3.636363636363636,6,3,3,3,0,4,1,3,3,0,0,3,2,0,4,5,7,0.02776178600492881,-0.18356659557572477,6.0,-0.2599522485681154,0.38856708649933414,0.6734325071086148,0.5942973287908959,-0.2516036786658016,30,15,-0.09061097103986648,12,0.1084927213443094,0.38856708649933414,-0.11054243850723462,-0.13805343494728853,6.0,3.0,0.24158245467271983,0.6381624924560103,0.6734325071086148,-0.5562047149888604,0,36,11.849404844423074
60,RL,0.429816189686444,0.4392046189833774,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1.0529594334546615,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.098686310416687,PConc,No,Unf,-1.3528794921740803,Unf,-0.35966232318349056,0.7311601924859327,-0.5123349862298389,GasA,Y,SBrkr,-0.8661995281985616,1.1663758594673512,0,0.4554574111632523,0,0,2,1,3,1,8,Typ,0,Attchd,0.36607475378556764,RFn,2,0.1317358669242798,Y,0.9916324490785965,0.896058596355645,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2007,WD,Normal,-1.0783285563913065,-0.9191463733376203,4,0.03248623003779294,2.5,0.46017375504439634,2000,0,1,1,1,0,1,4,3,4,3,5,4,0,3,3,-0.10978255613739692,-0.055093849662148864,-0.981211534575184,-0.09540484122092592,0.33408450864204076,-0.17879947964819953,-0.0473682246762743,0.2859913582037284,-0.2549181361160753,-0.3202585275844068,Cluster_1,-0.607703088403026,49,-0.5509409009104403,-0.0813890362337312,-0.7604673141538355,0.41746906547223983,6.25,0.060817897751323687,0.056579890022383075,0.0637021208576874,-0.05186619486854096,0.055415959004150014,-0.00868833963278286,-0.018306703302718948,0.06139948332429881,1,1,3,0,0,3.727272727272727,7,0,7,6,1,1,7,1,1,0,0,2,0,1,1,4,1,0.7185374128873117,0.2537034308066848,17.5,0.3750338705692649,-0.22087393797283403,-1.0228461069317307,0.23452729433820352,0.27948213400351657,56,32,0.13235699620534255,14,-0.2550987038874765,-0.22087393797283403,0.7026097757801786,0.6810992905642627,17.5,10.0,-0.058196481255220214,-1.069214063958514,-1.0228461069317307,-0.5562047149888604,0,49,12.100717685412471
50,RL,-1.6896062504715788,5.585007190605341,Pave,<None>,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,-0.43792641463891485,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,1.3825854828936852,CBlock,Gd,Rec,0.7941400622923344,Unf,-0.35966232318349056,0.5745648008393881,0.9436481026324449,GasA,Y,SBrkr,0.8571614415219541,1.1340736967114635,0,1.2309335958542182,0,1,2,0,4,1,7,Typ,2,Attchd,0.13584867856652305,Fin,2,-0.3914382694476273,Y,-0.9490260586845499,1.0681731480758263,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,Shed,500,6,2007,WD,Normal,0.4102494730825535,0.5367579658492321,1,1.294395232261457,2.5,-0.2062208490160641,1950,0,1,1,1,1,1,4,3,4,3,4,4,3,3,3,1.0574201630169275,1.317546486743224,0.6295621652757242,0.129827153278803,0.11203642107995643,0.4878362114977525,-0.16392252958383738,5.956390603268916,-3.612935518867196,-1.5774310315597864,Cluster_0,0.4109121891954106,36,0.3581355416535138,-0.5314308968897922,0.0502096425000035,6.451804557074874,6.25,0.05291821760817861,0.04350340676918772,0.047361063553377505,-0.05037748194863956,0.05132661561719228,-0.02565590832392205,-0.021909196820000688,0.04820595259842422,1,1,2,1,0,4.0,7,3,4,6,0,2,5,0,7,0,0,1,3,0,0,0,2,1.2009295713323882,-0.3884336608329746,15.0,1.0446454878217744,0.509825378190179,0.565921890725776,1.5639195762098728,1.0897728105051065,42,28,-0.372733705105233,12,0.9303761724418012,0.509825378190179,-0.10204628999051807,-0.026788458735009922,15.0,10.0,1.337766462588592,0.7058872410403024,0.565921890725776,1.404576605471567,1,36,12.531776395271262
30,RL,-0.07060299757308915,-1.019547846811696,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,-1.0342807538763454,1966,Gable,CompShg,Wd Sdng,Plywood,None,-0.8171343255986645,CBlock,No,Unf,-1.3528794921740803,Unf,-0.35966232318349056,0.5413252430671706,-0.78231860535662,GasA,Y,SBrkr,0.5381217129482161,-0.8700861080477102,0,-0.2872638248819182,0,0,1,0,3,1,6,Mod,0,<None>,-4.092378378701408,<None>,0,-2.2249043870032295,Y,1.1772981048862237,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,GdWo,Shed,450,5,2010,WD,Normal,1.1049192201703548,2.4015474917318427,44,-0.6343409876624299,1.0,0.688815822633215,1940,0,0,0,1,0,1,3,1,3,3,5,2,0,0,0,-0.4396207728180793,-0.4354326238782049,-0.3827816770454348,0.0003894374877973998,-2.502656573270714,-0.5998325477403799,-0.035359902945145266,-1.3214758474753512,-0.11617505709818561,0.0012697676325484231,Cluster_2,-0.363554039750902,9,-0.6377787251841983,-1.2215552840069681,0.8996359379624537,-1.020919438298907,1.0,0.09067112349163028,0.036459040050014255,0.10757943370465124,-0.07101552333637441,0.08155243765439502,0.0123279199418787,0.01054054412624807,0.06450484169244015,4,0,2,1,0,2.0,5,0,5,1,6,0,3,3,0,0,0,3,4,2,2,7,6,-2.2097148864729923,-1.6738092799470097,3.0,-0.27106199701566036,-1.1909402714995927,0.06420568093919495,-0.7008153785254847,-0.3164868751447285,18,12,-2.1428263430314844,0,-0.8321344880609991,-1.1909402714995927,-2.200594973619506,-2.215712894603491,3.0,2.0,-0.44187389248492553,0.15696033146235522,0.06420568093919495,0.5058851669272044,1,9,11.245059091624617
120,RM,-0.39440364815278706,-1.2511383904044973,Pave,<None>,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,1.1523518233275667,2007,Hip,CompShg,VinylSd,VinylSd,Stone,1.3854495042856478,PConc,Gd,GLQ,1.3625644888919504,Unf,-0.35966232318349056,-2.063406981601136,1.2546113782338268,GasA,Y,SBrkr,1.2319493595277877,-0.8700861080477102,0,0.37556176405053415,1,1,2,0,2,1,5,Typ,1,Attchd,0.38167159658754823,Fin,2,0.31084052622277053,Y,0.9416703946930475,-1.0703598832348913,-0.40792062110509075,0,3.4013248435641144,0,<None>,<None>,<None>,0,12,2007,WD,Family,-1.1775670916895637,-1.572970412647867,0,0.8712153825637949,3.5,0.7429122716235351,2000,0,0,1,1,1,1,4,3,4,3,5,4,4,3,3,0.9340809835320715,0.8572330012023559,-1.0560152667664027,0.21089036208590814,1.6945508688343502,-4.810163228662182,0.03853777159951679,-0.5100983618363121,-0.024349136223276203,0.24757654379579472,Cluster_3,-0.14660128992096894,64,-0.5970947392856067,0.09850183367493903,-0.7655659113654949,-1.2382149419181678,12.25,0.05147996844134464,0.048404945786967905,0.06221703039559936,-0.055619190801997176,0.056016670892335675,-0.022079631665230158,-0.026462334537949765,0.05594169791669023,1,1,4,0,1,4.181818181818182,8,3,5,7,0,4,1,5,4,0,0,2,5,0,0,4,1,0.895327371882511,0.6964806363626763,28.0,0.34572695128625525,1.5386836107185593,-1.1423023473571072,0.2500961808195625,0.35296856920393305,40,20,0.3052709299873414,16,1.1835653430485509,1.5386836107185593,1.4201803192545306,1.40681796553858,28.0,14.0,0.9141827858419487,-1.174365647286757,-1.1423023473571072,-0.5153551041459348,1,64,12.367345048436391
60,RL,0.22376123022663622,-0.14907626524083725,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1.0860902300789632,2004,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,No,Unf,-1.3528794921740803,Unf,-0.35966232318349056,0.6616380661849498,-0.6135788434023818,GasA,Y,SBrkr,-1.0296869693678887,1.1695632030461016,0,0.4036532807072137,0,0,2,1,3,1,6,Typ,0,Attchd,0.3712702419788708,RFn,2,0.22600147708138016,Y,0.9781987201282113,0.7035976487081017,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,12,2008,WD,Normal,-1.0783285563913065,-0.9191463733376203,4,-0.06056067296249646,2.5,0.315725507837713,2000,0,1,1,1,0,1,4,3,4,3,5,4,0,3,3,-0.20124674924712357,-0.1563055313370831,-0.981211534575184,-0.21934325124604606,-0.3138821984679765,-0.9506934378171966,-0.05369383315390486,-0.3622627159396236,-0.12389352593072815,-0.38325299325637235,Cluster_1,-0.6061139449963986,36,-0.581878540344597,0.011648529584564941,-0.7604673141538355,-0.17706989351847913,6.25,0.06200443351772433,0.059457311394034415,0.060357596573029214,-0.0520449639291716,0.05621230705085928,-0.01747831407504204,-0.017285030380056954,0.06377541753849962,2,2,4,0,1,3.636363636363636,6,0,6,6,1,1,7,1,1,0,0,2,0,1,1,4,1,-0.10605166338769027,0.044430622210569364,15.0,0.2527887911936446,-0.50748444560574,-1.046737355016806,0.22671024647937685,0.2253522912804573,36,24,0.22336432977481563,12,-0.3375323873408369,-0.50748444560574,-0.004340582048277741,-0.03106788089702064,15.0,10.0,-0.15242182538567026,-1.0727785244103187,-1.046737355016806,-0.5562047149888604,0,36,12.06105265381003
80,RL,0.8124896858260869,0.06744121918907896,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,-0.2391416348931047,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.1133151469277918,CBlock,Gd,LwQ,0.253938747189657,ALQ,2.781473506531033,-0.006023116075580813,0.6013474426681332,GasA,Y,SBrkr,0.5283753382426785,-0.8700861080477102,0,-0.2964953298453795,0,1,2,0,3,1,7,Min1,0,Attchd,0.16614272926008206,RFn,1,-0.7685007100760288,Y,1.2477701167652688,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,10,2007,CWD,Normal,0.21177240248603882,0.4624181404378084,16,0.15741503136837426,2.5,0.9642531714186846,1960,0,0,1,1,0,1,3,3,4,3,5,4,0,3,3,0.0012386642345583946,0.0807973370897903,0.4201117151403119,-0.1937307508424493,0.7357615712713593,-0.38931601369428964,-0.060761065748593926,-0.1236720270885711,-0.6851858771564369,-0.5922562241595806,Cluster_0,-0.5932706257298708,36,-0.6340326208130528,-0.7860984299924224,-0.13741873488906112,0.03947630714054553,6.25,0.05845914849049046,0.04755155309116065,0.07552261416627118,-0.0627510215791296,0.06232772179786182,0.02334723975759289,0.0112823385471565,0.05881022917686408,1,1,4,0,0,3.727272727272727,7,0,7,5,1,4,3,0,7,0,0,1,3,1,1,1,0,-0.05670039542695263,-0.6527782611649098,15.0,-0.41737989981701185,0.28620619091615346,0.3509006579600984,0.3739639884265935,-0.5062290293275927,42,28,-0.7367630393831254,6,0.6516718140994876,0.28620619091615346,-0.08930206721544325,-0.058884124950090294,15.0,10.0,0.07035526367104625,0.3556790016504755,0.3509006579600984,0.54673477777013,1,36,11.970356641103
20,RL,0.3709433441264989,-0.14117923650812322,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,-0.4710572112632166,1957,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,CBlock,No,Rec,0.9775611341812908,Unf,-0.35966232318349056,-0.1470806490376024,0.6302742590031455,GasA,Y,SBrkr,0.5575246083455719,-0.8700861080477102,0,-0.2688794147448203,1,0,1,0,3,1,5,Typ,0,Attchd,0.13081168715190206,RFn,1,-0.839199917693854,Y,1.1619936568638756,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2010,WD,Normal,0.5425675201468966,0.5811675569839768,53,0.18818263672155844,2.0,0.633154963519989,1950,0,0,1,1,0,1,3,4,3,3,3,3,0,3,3,0.0006848630221887517,0.06309089927056051,0.5048892782903598,-0.20903145691917768,-0.4138658838401398,0.3124057664593441,0.2516489696611671,-0.35356061259597615,-0.3809284958635126,-0.5218258863618909,Cluster_0,-0.5868019628183924,25,-0.6448861131690012,-0.8273496448368581,0.18889148665713823,-0.1692183718916198,4.0,0.05784974119751659,0.04673978808988089,0.06636215112767316,-0.0622846627828273,0.06190526908187229,0.0009667494252246301,0.00911907075602458,0.05408710151861438,4,0,2,1,0,3.272727272727273,6,0,6,3,1,4,3,2,5,0,0,0,1,1,1,5,0,-0.7727046917415648,-0.864253941430458,10.0,-0.3480521192397318,-0.03977389194105279,0.39271034210898015,0.4412750305979367,-0.42118320019034994,25,15,-0.8050185395602302,5,0.030475128075950486,-0.03977389194105279,-0.7969604374202927,-0.82953673262552,10.0,6.0,0.0784005041041392,0.4848906930284017,0.39271034210898015,-0.5562047149888604,0,25,11.884495917930655
60,RL,0.25319765300660874,-0.06436748662959832,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,0.9204362469574547,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.3108977656942702,PConc,No,Unf,-1.3528794921740803,Unf,-0.35966232318349056,0.9429672198956299,-0.18690830246095094,GasA,Y,SBrkr,-0.2950185224592578,1.24784997828534,0,1.4380628246472358,0,0,2,1,4,1,8,Typ,1,BuiltIn,0.3453273816152295,Fin,2,-0.20290704913342653,Y,1.0813478786015531,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2006,WD,Normal,-0.9790900210930492,-0.6009832882281372,7,0.9473022424628874,2.5,0.3618818075398234,1990,0,1,1,1,1,1,4,3,4,3,5,4,3,3,3,0.8816569055289989,0.9399964118634105,-0.9064078023839653,2.7967494998650304,0.4163515648241647,-0.10862730163283617,0.014823720859520294,-0.26891817199297224,0.44684568919591944,0.48726272482876587,Cluster_1,-0.062427439053821546,49,0.7424290433947289,-0.38220593838123096,-0.7492504002881849,-0.0926653902996039,6.25,0.05176156044291057,0.04561248375728342,0.05577355363925287,-0.047224351737299504,0.04847029646434545,-0.024623018070867718,-0.02395496034331506,0.05013006190840012,0,0,1,0,0,4.0,7,3,4,6,0,1,7,1,1,0,0,2,0,0,0,4,1,0.5846271700958714,-0.020003374120339854,17.5,1.4723198887722926,0.027154385940257673,-0.8974170544850855,0.3710712347172628,1.3062009694031527,56,32,-0.19071903796628686,14,0.009866707212610393,0.027154385940257673,0.6926976025106759,0.6711139721862376,17.5,10.0,0.9544741887411556,-0.9408934876935392,-0.8974170544850855,-0.5562047149888604,0,49,12.345838935721968
60,FV,0.19432480744666367,-0.052593162849832585,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,1.0529594334546615,2003,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,No,Rec,0.5947635846548346,Unf,-0.35966232318349056,-0.2244488365834458,-0.45448135355981434,GasA,Y,SBrkr,-0.7764335748099522,1.1744530632671608,0,0.5637965884866096,0,0,2,1,3,1,7,Typ,0,Attchd,0.36607475378556764,RFn,2,0.947133394783198,Y,1.117530355817269,0.8052596629938167,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2008,WD,Normal,-1.0452490446252207,-0.7943788446665071,5,0.14196277837071686,2.5,0.7264266819882079,2000,0,1,1,1,0,1,4,3,4,3,5,4,0,3,3,-0.013115485220120494,0.06398916335020237,-0.9562769571781111,-0.062364060155911935,-1.123027517164387,0.2422335884439807,-0.0399256794662062,0.372288386200815,-0.6453959774361253,-0.2461408896677294,Cluster_1,-0.59608486771131,36,-0.4741797250107079,0.8441021497437696,-0.7574081558268398,-0.08090125839438866,6.25,0.05856856189188459,0.060945370294056236,0.06951226392451157,-0.05104539606142391,0.05415108509446243,-0.016027273273131557,-0.020224544361890393,0.05909978762305276,2,2,2,1,0,3.636363636363636,6,0,6,6,1,1,7,1,1,0,0,2,0,1,1,4,1,-0.08406007479927274,0.5499896703453955,15.0,0.4060748640802702,-0.4035487670135873,-1.010900482889193,0.24670626902055345,0.392685127232706,42,28,0.9195704315812846,12,-0.20799374191412773,-0.4035487670135873,-0.006464619177456879,-0.033207591978025995,15.0,10.0,0.05089197458473003,-1.0371339198922702,-1.010900482889193,-0.5562047149888604,0,36,12.242891437918386
